,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
player_season_dribble_ratio,0.0015788329125110531,-0.08858327035014903,0.09571674924737134,-0.024278720276979242,0.054089129980964885,-0.01580315364074439,0.018282660690633643,-0.09105570451725739,0.10738302347876298,-0.0652578143832155,-0.09468835447308195,0.16372216930461264,0.26583155104349127,-0.24711753954297672,-0.4459580733057522,0.29702866640720915,-0.16747422960317046,-0.02197148361366119,0.3849058293897968,-0.22619954310959212,0.017384011406279848,-0.015319602925775389,-0.13008787536096295,-0.08032273914241216,0.015048294448804475,0.07846859494001666,-0.040533839407399616,-0.047528881172929555,0.05785042469862621,0.08795607985466455,0.04838707592878162,-0.007124887114142678,0.04894240113345667,-0.03530438753353267,0.10498543110637434,-0.029311249950580542,0.02006707041628108,-0.03768965924023148,0.024533116067779838,0.021265074009422073,-0.027358580921431452,0.10103391710728085,0.010887222458248268,-0.034253699822270986,-0.017208060899321732,-0.09342800823593192,0.04472621320086169,-0.007634983368159459,0.0635546923702277,-0.09249628834554444,0.07562046228143648,0.19636092342798095,0.13227222688161988,-0.07955561119688882,-0.001988222256919525,-0.05375755746180455,-0.09070398362868515,0.008414029747418846,0.05038571483776058,-0.19341238805382177,0.11601574307301867,-0.1182836664207543,0.12383674851683954,-0.01165455899724777,-0.07058895277409113,0.039562366703542365,-0.003595478624918748,0.02484969523816071,0.018248689795102857,0.021628973614049717,-0.01155798925246379,0.0013813172063117662,-0.005316853948911647,-0.0051997951623071244,0.004305080046177783,0.0011048665946757352
player_season_failed_dribbles_90,0.12970065010773926,0.11351469935405255,-0.10179405221736453,0.10717561498974353,-0.20915467048811198,-0.15502954512574368,0.13209699180417087,-0.015233024628494274,0.009163306656699916,-0.01213551010569096,-0.043877390248636065,0.04358706694440084,-0.15814084920100246,0.01989155763230105,0.10986637961441659,-0.16133977608979755,0.12684712106480914,0.05665141367940771,-0.13617531615305456,-0.06437780539972163,0.007737985041756962,-0.1076470486553931,0.06704398610245274,-0.10649394753202675,-0.015254609652538258,0.02113517981504731,0.028355290427504835,-0.06444125752271881,-0.11189936056253424,0.12651727048638417,0.0828448550121714,-0.05680738691535939,-0.12108464089276559,-0.07788200247188203,-0.0955251385772215,0.00034181233000426733,-0.018028452605646672,-0.16480462834598966,0.08692989540380859,0.051124616156370775,-0.07569333260487655,-0.03182611947710101,-0.0871668158208508,0.011696991572505831,0.10193317299407781,0.05325108144388716,0.05821349095937042,-0.02407223218331045,0.05107498705959043,0.05644879032199435,-0.005400202165542656,0.0290134716728411,-0.14951803516033366,-0.0665714897940621,-0.020986785397304322,-0.18624194957515094,-0.06975086903361068,-0.019412208918328254,0.11280028726855988,-0.3915598458429714,0.3281625338234087,-0.3170804169490864,0.32378182048558424,0.02423286515382035,-0.08827072343374075,0.06470869645079565,0.0038178296765162337,0.11817763431674316,0.0420297511079841,0.0333630430777923,0.010514130636115643,0.0006283722709874984,0.0030629010406643814,-0.004496566158049245,0.0023684048747053955,0.003418893131573064
player_season_turnovers_90,0.17117054550513244,0.08245482519678735,-0.13426920315616211,0.09446046505314065,-0.16183904155887988,-0.13188197333402962,0.05672411773663054,-0.02509572110440152,0.0024570424570536315,0.007882577646910036,-0.03576072982044712,0.042862828156812305,-0.12426566703414664,0.013571486312055306,0.04364552723843993,-0.057845971855287115,0.07925631556613924,0.052857432627493525,-0.05918596378597073,-0.03768426131979852,-0.005478768995112557,-0.11253320208051615,0.08288261920801128,-0.0936354620239423,-0.08313682402296975,0.02453498701462528,-0.057735597873201316,-0.055098023990166445,-0.006941984494740608,0.1387117910543529,0.026348267466840963,-0.03717446893861816,-0.04424566795110593,-0.0924810686682095,0.005972403998764753,-0.02342153346666581,-0.07234631389727675,-0.12311687721738834,0.08932593751340566,0.03181853296822795,-0.05250150563206955,0.04904141481875399,-0.013491591643332829,-0.03676275421747134,0.07095534476571315,-0.08937606525819858,-0.0016342755640452386,0.0020680913861954257,-0.0047013633838697,-0.1653543337095442,0.1665291619451419,0.2399880260469887,0.41619748335012186,-0.04223478623637572,0.07576410747381052,0.12967393617466366,-0.10632184694613157,0.07934998019026046,0.00361110454949181,0.1002083525450509,-0.2687305564832798,0.12643367359220387,-0.0996216865834071,-0.053872128041114395,-0.20550398309839568,0.14481471669556217,-0.06341353486826434,-0.1527591028867325,0.13080277124460343,-0.25422806858533936,-0.34026648294497486,0.0009783791494435423,0.0011827109867116672,0.017238012131275432,0.018762400705620207,-0.0030435781219934344
player_season_dispossessions_90,0.17882303311755593,0.019280435511355373,-0.09570597101596819,0.11016361139352357,-0.11419540202437939,-0.12953849071598747,0.06082060571609467,-0.08637942172929329,0.060908318031392523,-0.010504460598981314,-0.022835958953055277,0.02555572699305702,0.03590406872466968,-0.032294234355005544,-0.023869610294582094,-0.016449216206279982,-0.023699069510149384,0.0719148659693105,0.09857608718218556,0.08694035782116166,-0.0723380900860244,-0.10764362851885206,0.0010058493529479517,0.013352921756665609,-0.027245894308240225,0.021125480807425767,0.0062415847438866655,0.000783499872679283,0.033660023094601116,0.0418059548948487,-0.13696064751766607,-0.13200085828538952,0.27719987261572165,0.37332321504332683,-0.15537514518740053,-0.11327481597047905,0.20124702376665676,0.4267278719692146,-0.14730134462215894,-0.15920741212671058,-0.13922005310718355,-0.08477013020219368,0.1596857436447205,-0.120433900259794,-0.21665832450646508,0.03429096936463255,0.04900965166190478,0.04497394214526536,0.10243455638574517,0.13007081261905198,0.032947969582139344,-0.12510662644201379,-0.10415516098269854,0.06049349313053963,-0.10422538090214852,-0.045444413081046506,0.039649498924138354,-0.016668996199030776,0.032297378735658216,-0.014084500353552104,-0.030755227837407,-0.06816985251150424,0.05819338899909083,0.03982788100213683,-0.11496092419418888,0.07172482196844411,-0.05209499456877846,-0.036603071274433144,0.09602262554449283,-0.15630321836147265,-0.18297249675436777,0.003441999173431992,0.009022534482964403,0.006819265677302338,0.00559160444241103,-0.0034906379469663573
player_season_obv_dribble_carry_90,0.12426041290423943,0.01090481635680909,0.09200006896354748,0.06737202871412143,-0.23375470265286757,-0.02742633447785534,0.13618200951201015,-0.06130632678733732,0.17319328274451615,0.10943114257248894,-0.09988433979279293,-0.0066690874804070585,-0.023404084776582446,0.007342710048787169,0.004312275188461539,0.007936018885289643,-0.057110137461038685,-0.14368860497454775,-0.02783691256486215,0.13884508738579182,0.13259339380686247,0.29412885343236117,-0.15849379273594522,0.17161352046536701,0.08833463426866382,-0.029501223017399575,0.1393181777546973,-0.10082149231709969,0.18706881615194149,-0.222764937394961,0.2785107518031106,0.007573878170889229,-0.06143970452211123,-0.2043542322791011,-0.15686112291780735,0.07686522118161583,0.28968793416564254,0.011155585067405521,-0.03425337289167041,0.042416096161182276,-0.08681752073757999,0.2024094831553122,0.22588814925940132,-0.22732551506333498,0.15413814788580912,0.06859421929780472,0.05232320162093129,-0.02300411756917428,-0.11619147236489184,0.043386221433498295,0.06582997981707966,0.0777553896555928,-0.0032674160334021374,0.013127010481167226,-0.005247352325572836,-0.10210658536602506,0.1484170805200098,0.017526259247603218,0.03373862430233554,-0.06315590723720711,-0.04054654181817825,0.07769302192118369,-0.09731266172983263,0.06720390711639748,-0.0031074654170892835,0.06221207914193276,0.039604016484594246,-0.00598209364369616,0.01643493781830642,0.01899941090876861,-0.006011464495624466,-0.0061339193211290555,-0.013628722953149812,-0.006111693446372086,-0.00028789223957035914,-0.0016601666011607508
player_season_positive_outcome_score,0.1780631443332597,0.02755952027018701,0.16336060058765975,-0.012081844908610669,0.1006556728054331,0.010161901467452192,-0.003798716023790898,-0.03376490906746419,-0.06184851257936887,-0.02159758304992891,-0.01756357083946799,-0.019774796154322895,-0.029457018349814557,0.07600920905741002,0.06265832809089397,0.0368422067079891,0.038000270541606276,-0.038712729900282995,0.15671652537408812,-0.027454264734692414,-0.01887384416465958,0.0826558473913542,-0.06698223403330969,0.08525202597507053,0.08649585703238587,-0.18433525018231603,0.05679472808615837,-0.00584498887603945,-0.16041915129885648,0.06367940768414317,0.07287484858284733,0.220575562953272,0.04874011850842089,0.1029621520085837,-0.15930843348692067,-0.05598241779966834,-0.11452102657765587,-0.2787811323825757,-0.1518788717339035,0.0596637397890382,-0.24169683866783914,-0.15585816698341676,0.09449948694830626,0.11994290370921634,-0.08328495558236824,0.01637680538118609,0.20584678818195964,0.22259089563051124,0.12180267496077064,0.142213030674223,-0.09965224277673194,-0.0527647623322853,0.10221395780345954,0.0825183557902674,-0.02834335950663769,0.030276949738292026,-0.10348150635045629,-0.06342470899670766,-0.10287201403181521,-0.312916467396039,0.05654486507019632,0.16325334718897316,-0.3188892117279749,-0.17857533479270393,-0.0017874395352249772,0.04988823267024474,-0.0747380421646489,0.06284336156773557,0.04741174844168009,-0.06788319321489028,0.007863743212613098,-0.005052036019294048,-0.007759900838946253,-0.00652034865066849,-0.007105608744994572,-0.00911157186169903
player_season_positive_outcome_90,0.18539548956255342,0.031630043290858625,0.17626297593695014,-0.01010286675581082,0.02897848557528219,0.03290676456023173,-0.03641174026595634,-0.03413156578751351,-0.02490864599944809,-0.0188310976037922,-0.013825897860522029,-0.03470892768795762,-0.08063050046402412,0.02244466107690492,0.013102044284130272,0.001814937662362368,0.009583533642710286,-0.0982711230820912,0.1272897705344529,0.0200525824972762,0.03689008032529703,0.11086154957809162,0.015510722536936009,-0.036770716721693575,0.05518364135675819,0.0013270742391178478,0.08688856870249717,-0.05153307593913592,-0.06214706256894591,0.035742304707523764,0.032533422217071735,0.09832834052746886,0.12041211449148707,0.12102022583167442,-0.09591356581223824,-0.08348030345478981,-0.20819704359792213,-0.3016607883475183,-0.24638070014688856,0.08232168359082565,-0.13591534866331437,-0.1365325491287741,0.026830464138869678,-0.07491831796084712,-0.01039066880533258,0.012418598435926144,-0.04231911482004931,0.036910301664583936,0.042995822193952656,-0.03160104876927847,0.02149431471768236,0.09276825526118596,-0.007681009395510793,-0.010718844133698793,-0.012716898669562625,-0.21166277960183763,0.10427304591687347,0.19931473124352053,0.17446611293427552,0.4339102819707685,-0.16280736002116486,-0.2192853975195954,0.2876238101789873,0.18659553546945182,0.008620205805098757,-0.11841982030924335,0.07089017076197321,-0.07775727955034537,-0.0435353441111305,0.08819220982907239,-0.030446267872538332,0.008117901823319553,0.01193583097724204,0.0028494571111240532,0.016122778417112796,0.00491292008382295
player_season_key_passes_90,0.20274048520285323,0.08671345697408399,0.0926303427865634,0.0057742147982887,0.1303233592618389,-0.0072235815377853264,-0.0075991295209098635,-0.028985143405168765,-0.009512618350624868,-0.09201240965745126,0.09598375061265756,0.0330686113702675,-0.08893433341492682,-0.06345422251498173,0.04841870222413992,0.031750690731103946,0.03187724376175476,-0.18395080497643665,0.0532924097757021,-0.003978630897663236,0.06884520758074773,0.11351829151317115,-0.03584991370109214,-0.0002057300849247698,-0.12904824357988942,-0.07815608920941014,-0.046761267035871884,0.011203709578927835,-0.12897460983360853,0.06130389047288562,-0.1610507616925212,-0.052336452941460915,-0.09373082143415759,-0.06367064866209853,0.03825297849860418,-0.03157325730242533,0.07198124351041942,0.07715061428572999,-0.044756634739174024,0.06883565742804301,0.10718417585912837,-0.0732876395144383,0.06638456017869854,-0.07230177090051979,9.283878441038954e-05,0.10743950375816272,-0.08632008333778723,-0.11069614476823503,-0.04620585307362319,-0.062026454534828517,0.1281492272385482,-0.03473527395930843,-0.04097810469159858,-0.004988762445206794,0.0283660178797377,0.10165452050979833,-0.0522524941301134,0.039180722307475886,0.04168950020433256,-0.08045679728042313,0.130801105856591,0.08469267436299145,0.010685998778083211,0.009061708331613743,-0.034614531594901604,-0.08485562321616988,0.05961986951007474,-0.15824278466242458,0.00026459409311958837,0.021309773666913986,-0.04219336267162123,0.5435960555101161,-0.016272178660547115,0.061767683691485734,-0.5050487457471357,-0.04134190711678001
player_season_op_key_passes_90,0.19638996615338716,0.07141137154180753,0.07654832495604412,-0.024499808715317026,-0.015513343388204866,0.010636599488315465,-0.06646372866600551,0.040629412940811536,0.13501153045888,-0.05318089686155328,0.13404970065546237,0.002968533619513259,-0.029927135179588664,-0.056706694711311886,0.03383952641604315,0.07775786416111212,0.013494596014718141,-0.15663598876376356,0.004787404079310081,-0.047165793702966335,0.1057463189284604,0.23680518880176507,0.025066459525328925,-0.005765918207552123,-0.2241702867618765,-0.13589598987572538,-0.07679733357343967,0.033245310696196906,-0.18401482875869238,0.007957521758327521,-0.2789814185605223,-0.08326957244778177,-0.0931506016294811,-0.06325429066092107,0.025153508535421205,-0.04323552282095098,0.06000138175971935,0.03628150482729791,-0.10084271924163704,0.06427813697520299,0.05551251628307359,-0.19086960597946273,0.051771806567900064,-0.076398230449036,0.010598826567249559,0.0313334592515778,-0.2011113882411767,-0.14522505502215294,0.006883206756776651,-0.13336353202098736,0.1120937557832821,-0.00683026581567662,0.026765094319320504,-0.02092230321346976,-0.06140590267502517,0.005188976992668036,0.09137751561298828,-0.1563007129470542,-0.11690068979343815,-0.11547756851313304,0.09210491308824897,0.08762776588942743,0.07497219007000963,-0.09567829819781438,0.012653737342987068,-0.07578219471745579,0.09335366620191846,-0.06625643616910913,-0.020439217819773287,0.01717859351455841,-0.07826282786705885,-0.41405811025607114,0.013459003422659932,-0.046018615273021896,0.3626672693056814,0.039072947040936855
player_season_sp_key_passes_90,0.12192119561867452,0.07167386760756031,0.08263667591548178,0.05154850416907973,0.30341873374588657,-0.03223831044045864,0.09269987932852322,-0.12736896611777074,-0.23256448014050735,-0.11849851252607488,0.0020575922669276384,0.06986025385109935,-0.13294698844052938,-0.029623574366573927,0.046870171550261484,-0.0437293747788023,0.05602970461106767,-0.1453550398772084,0.10241738408643143,0.06076868787382345,-0.035633780258422225,-0.11698121592574959,-0.11505108525366692,0.0072497743937670585,0.08420037216782814,0.05630310293936512,0.0214166095757426,-0.03875243067439273,0.005101950722972176,0.1156324269044835,0.08023229265460499,0.005575145293281805,-0.04919840174945744,-0.02740484816577219,0.06416615438684495,0.01964611419291975,0.05554787552571053,0.10475274856865939,0.10092376964210355,0.05065254956887971,0.13753582810338838,0.14411487044735663,0.0691123955221269,-0.032657277966275156,-0.02477870402507485,0.18894145390166,0.13696050915359437,-0.007632730721855954,-0.08952818505107996,0.08416252972737201,0.11489630562402915,-0.06500528878193466,-0.13154698325604186,0.03139366926295244,0.12581780675729634,0.20936672198020845,-0.23751032371633468,0.3037881317973726,0.24331217065736488,0.028700804005089134,0.1309615276523845,0.016002166158661513,-0.10737586846460219,0.1555065067156149,0.016749594320964303,-0.07888985695237513,0.03371776657409023,-0.09635094759832014,0.03708134847379649,-0.027564007499770813,-0.008436188783122293,-0.2630689240908986,0.01832900879669974,-0.017430865551305283,0.2479504735095861,0.01488078495297468
player_season_shots_key_passes_90,0.22281736892017445,0.04817848806498489,0.012589058144090755,0.04061253812902763,0.12213695198976002,0.05542386217844915,0.0029018657741737707,-0.0709304571037739,0.04689278971660691,0.03472326834571456,0.02535752684077542,0.062022553208885965,-0.09706881337786194,-0.02636462144206403,-0.019828379281145093,-0.04092272516649527,-0.01937302973988593,-0.02170804449351127,0.009556452828127608,-0.009938904867467757,0.025263802215004363,0.2051915298443147,-0.008806121657732681,-0.11119965127472109,-0.006785236011777947,0.07257929199088127,-0.10751269464744337,-0.04527188010129257,0.018532187870796326,0.06355225852544186,-0.03353181772973979,0.06241006914791659,-0.05272162315077894,-0.12500533301110997,-0.018151858070526446,0.007082237575320992,0.02694067128180394,0.1757803874658783,-0.019116586354744072,0.020871217737549935,0.21421764359072876,-0.19993318062378784,-0.11253504723489886,-0.087925678299435,0.011278690566348532,0.01262320360412859,-0.003203262437693692,0.022343403906179414,0.07785102979741212,-0.0788432237347223,-0.00811682778854432,-0.032877214354602585,0.034555374223505575,0.07870646583227531,0.05246669455651851,-0.07092553149891678,-0.09025182102570742,0.0028572767548585495,-0.014464911197664465,0.11710558741374924,-0.16868413039743663,-0.17250069203727236,-0.12940292896965155,0.07898570453197357,-0.05251469446655861,0.35219661660742985,-0.33363820375807274,0.4667637516577533,-0.017656089196551927,-0.04045721156980012,0.26419950064687575,0.021466660997478598,-0.00762941215403435,0.007961981822914816,0.010347252372583868,-0.0039033321723676434
player_season_np_xg_90,0.15304132928884803,0.0003047273116751905,-0.1397659975643799,-0.043719093488607745,0.01485072850776369,0.26564583870465985,-0.03134790181936639,-0.027002094621385146,0.028539744758236903,0.05352942786575571,-0.18346334431020908,0.11625161173180047,-0.0031654877901269554,-0.11768316811239596,-0.013165537256765513,-0.07835001776049019,-0.10955908055330463,0.09098400917089365,-0.09945932904041369,0.13598782892779798,0.033268567698794604,0.07774139730673235,-0.043091360462632136,-0.16900208654985957,0.06487425617455418,0.04650988228283681,-0.07024133656448489,0.030428641189691345,-0.01014747690948903,0.021245829630003855,0.046910658882273165,0.1245816950710892,-0.03904913719617034,-0.015544462342912527,0.008290396461984175,0.1398548596337253,0.0743642875372505,0.15572120670389095,-0.018304657915114958,0.06037794310881778,0.12560335083844734,-0.15154865387271527,-0.22052915473082263,-0.0743220977040037,0.058839114499490336,-0.055761320463310775,0.07704963227180249,0.14377295765136677,0.1365411791517696,-0.040163532521728315,-0.13205254225210894,-0.03644295716724685,0.09587711508916985,0.09594515360252914,0.05490377029241656,-0.2131616719279986,-0.07578809836288214,-0.02144185976544813,0.03392619371196015,-0.16453749187900923,-0.10975900745772785,-0.23242141176744532,-0.18490657262425653,-0.012002296114539734,0.2083819717184062,-0.24465445465115174,0.17647700421873758,-0.34738864501379246,0.03878113698961275,0.002427484860544331,-0.1273597385652506,-0.008230367760170401,-0.0023996888597817567,0.004267311561139294,-0.001953639321716355,-0.0018448986160003872
player_season_np_xg_per_shot,0.03875859914570382,0.0016213517842591416,-0.13157985225728916,-0.12195735060457491,-0.06641056738401312,0.30732429567843594,-0.02506726954557364,0.0396838436083105,-0.04614140431603869,-0.07295174477950074,-0.25073237276152804,0.1110233910381533,0.044296088167818284,-0.16110622071393604,0.060546387706434536,0.028705108783728332,-0.12408169604032145,-0.03838255119444028,-0.13996410071764262,0.18249584842281857,0.07238963262924838,-0.17063513090378807,-0.24787981491465,-0.019359566541880403,0.023558100126289075,-0.2110386625708014,0.08548341461123118,0.18584462268736776,-0.21280595603052843,0.05843962800488375,-0.11409405868286686,-0.05035184047358071,-0.10110214375523685,0.2819889159462321,0.15125759358057245,0.22575189763863818,0.19366473908448079,-0.11847750641217118,0.06946198791131232,0.1730558709907327,-0.19459378862889654,0.041007065421145975,0.03663942329606988,-0.06121132495436582,0.09308165886223504,0.04199040140748161,-0.04859409908268143,0.010821459470024386,0.013164655962343823,-0.01402279656679567,0.014170899482602098,0.037884284347683955,0.03289537718155801,0.019062416279248415,-0.03389128595866128,0.0451363135266217,-0.01183874490768052,0.07477318169247218,-0.010544853728589383,0.12153291224574415,0.053350442817613586,0.11215594312763037,0.11208160080540985,0.028204765357334863,-0.10308354584612517,0.13278641277403574,-0.08799340267409517,0.17395289001365827,-0.0071013297300213385,0.007109506153595846,0.0560323661841341,0.004777755235074357,0.0054308311466550185,-0.0034117909618390334,0.0021646626311775247,0.0042570585591625715
player_season_npg_90,0.11212555865590212,0.010778794794989052,-0.10449481018255666,-0.09466336422619515,-0.056565994873003046,0.3320826526189127,0.26975234697093925,0.018014968874329247,-0.030425267260969845,0.08800713152169921,0.06913860926246077,0.005443016918744129,-0.08879740950799249,0.05502061260287966,-0.0716274968631133,-0.07533316169110725,-0.02877312596598019,0.11786640345416359,0.0875744639091945,0.007574036501767613,-0.0695035002721249,0.06185510536407973,-0.015484323618762966,-0.08672641025350622,0.08578242944600889,0.15877870401910218,-0.08122740989518072,0.08095164963953273,-0.0030397555434901746,0.01560760420085991,0.07503987205283708,0.08800868661953193,0.002608505669881356,-0.18224261603252312,-0.09364423762226974,-0.10533206666958668,-0.01986197112429275,0.0749363159425519,-0.0630031068811889,-0.15272645067832324,0.11825258879654818,-0.07968059433963819,-0.0015575686171687558,-0.017150874252616258,-0.04337599304531643,-0.11241870651085795,0.10320694813996839,0.01885527856862554,0.05137068389378002,0.06254334305583983,-0.08466068444534541,-0.01918651436897828,0.13854805003660886,0.07592267952478227,-0.06785385935140864,-0.027505550248147072,0.0404913093461037,0.17017707748986943,-0.09825322532282474,0.14050899859254035,0.36325266429266995,0.42991832100924054,0.2829111178695485,-0.042122199101716856,-0.08485119075875391,0.0013973734269960708,0.027687501950561293,0.014464267173802205,-0.024390560260887317,0.025826211066540372,-0.044172083895950634,-0.01568035720846421,0.010701629053355047,-0.011234443760131111,-0.005229408320722211,0.0014141055194660315
player_season_conversion_ratio,0.03679470918623899,0.014889285531173734,-0.08370664777886797,-0.14795945699681834,-0.10531755852895558,0.339163795013125,0.31875371224577814,0.07793017133743643,-0.08005904917934724,-0.0027604477140172157,0.08568903509020548,-0.0020720479557316436,-0.08247256805540273,0.05815886756962589,-0.05221685196739111,0.02710704720176378,-0.03869268328070291,0.04894628166918423,0.08080898538474696,0.034401496257410416,-0.009985095854837107,-0.03452685319652443,-0.13465791929981974,0.017103820376403917,0.09376655011431251,-0.03563206818582303,-0.02594730107182229,0.22211868945361432,-0.15776054067968037,0.050855213521477205,-0.02370729883204005,-0.11603956456107344,-0.040807693562742116,-0.14297099166552218,-0.03252682729125455,-0.2857570866392909,-0.0909113630050033,-0.04801005684975285,0.028372796899158392,-0.27902428081135455,-0.07949475362853196,0.07335897629928846,0.25684142213412864,0.1421895083430783,-0.06262961688402807,0.04691222981750137,-0.12545203992039286,-0.13405540500875557,-0.13694744088845917,-0.06542391769781897,0.0643778935214508,0.05043474477763896,-0.08470604685131292,-0.03690236102381561,-0.001709157299705763,0.027489786695939947,-0.019091139569874526,-0.11710932003735468,0.08400708707259141,-0.08008414118900137,-0.2161722876530749,-0.30853509066813867,-0.17401004251887453,0.015206424148737852,0.0395803976638761,-0.028621833347107016,-0.018877514938604095,-0.003370827018968038,0.010787765706157477,-0.016485915672106152,0.035113016758358595,0.005063196352192262,-0.014400046858200621,0.005434855451800091,0.002754929077803593,-0.0008905225641435005
player_season_touches_inside_box_90,0.13998919276562222,0.07269613602680813,-0.1505892247530608,-0.055125836773760824,-0.016033049808366222,0.19006176182926904,-0.18474041997868793,-0.005814206465830534,0.052994873136599834,0.03381326024702436,-0.14122259464628537,0.0964686227124926,0.0036132631617593813,-0.022945358295372493,-0.0480822432933011,-0.14161967071588305,-0.05013168979163035,0.10920797379643928,-0.04754556570703372,-0.05923848823106613,0.010491959372150708,0.12650206820430204,0.07337570004144164,-0.0889841037054944,0.07203341405842119,0.11971509985210656,-0.08939610592196048,-0.16010096583041813,0.06157387992151516,-0.032818392755045195,-0.024977071222985703,0.11116113382099313,0.012634074200257086,0.0010701040850662202,-0.1111079759974961,-0.08876029925664888,-0.00501859502263749,0.01925872997707695,-0.04467658109595529,0.29378552494683113,0.05127517171376794,0.10761230610036876,0.0832682983351222,0.2863929674503729,-0.0848217920874491,0.06767239806882297,0.08510402826390073,0.0661115538125095,0.09407491500007446,0.1186712736253696,0.25683782908585967,0.05647823382168308,-0.18071565338360324,-0.3935771787624729,-0.15837746085916415,0.3233882285551827,0.15695468974283722,-0.12960195660252416,0.04009975411056206,0.04791584029572846,-0.014121420258086062,-0.008861890420787895,-0.0233889918835458,-0.014182985957529579,-0.07306995780443397,0.004344423107437073,0.04519315399735037,-0.007818512525550395,-0.018790760880235142,0.0434948649597166,0.02954723744967537,0.007455965957663499,0.011249354141484327,-0.002495610053627771,0.005666610264561743,0.004381971113173122
player_season_crosses_90,0.06652805364567377,0.24714103000323814,0.030994918348595153,-0.03473353057189783,-0.034558082248015,-0.02458336552090705,-0.0976199587823437,0.09433002492887245,0.03672764784245138,-0.09777427112851132,0.11441945130437013,0.13239439860494084,-0.022219221369948486,0.0361454190278948,-0.09421353783192736,0.005500885066048433,-0.05590849226814353,-0.013607798852728933,-0.04430506019302466,0.02145054290316671,0.025664561493755116,-0.0866083981484958,-0.0014042407265996357,0.1335588063152107,0.12254130062193351,0.10470092974048018,0.08237136516837192,0.05707683871721331,0.05334874193284251,0.05815488461346033,-0.12462305231261583,0.12697677375675187,0.028396009361948277,-0.0108893078742171,-0.06322493771490437,-0.07835741283028005,0.06606046726379892,-0.023675959031659005,0.02978454324413682,0.07753783638667933,0.06323310526932979,0.12580202831240203,-0.028142101338261366,0.15592749275499695,0.1375321796875254,-0.24641550362135897,0.07122902564426796,-0.05641130224498679,0.1425759663667046,-0.06354173893553133,0.17448803439268257,0.12151567076771363,-0.3096038794843202,0.5334790058184365,0.037980983347212616,-0.025485454279182057,-0.0010026649105658843,-0.023895681662418573,0.11725393854440537,-0.04756013018972533,-0.18831342898343606,0.11690968945370454,0.1235830539014795,-0.2088708099261304,0.08287403556135839,0.06287564469509727,0.07137303346959942,0.040169100869889396,-0.04718157197783704,0.0016477050565006646,-0.04286227502617397,-0.0020409772391388227,-0.00582655440864327,0.0038854016770363993,-0.011688604779859182,-0.0008495466009908748
player_season_crossing_ratio,0.015020596212199009,0.01249969750586448,0.03712948063060964,-0.1167766427454669,0.01551686694880293,-0.06817654395144233,-0.08266094059549603,0.08330303993681519,0.18349987433208206,-0.19494960652733095,0.32472581523071326,0.37660380829342527,-0.035593677381319716,-0.06384015552317895,-0.13030881633805094,-0.04642576164204211,0.1009498718288881,0.22800307067716885,0.07945459826023418,0.4065106683569155,-0.19905517348883528,-0.11051083565508231,-0.03992311426632337,-0.11731651889762142,0.06301707419302695,-0.19551084240403327,-0.07258333257621927,-0.2322782105089518,-0.09276829432644926,-0.2633449884108495,0.11426808288113646,-0.14712444889462423,-0.14646111651664326,-0.09163634185207785,-0.04229205424260189,0.1069409533756979,-0.119759077317558,-0.03738332334175516,-0.07990687500622076,0.013679663394855018,-0.05737557029132154,0.031135160918231677,-0.029441354493484104,-0.04310677305123892,-0.1591446497915609,0.010029428547423086,0.020767570135377902,-0.017980140466038387,-0.0030307190386443597,-0.029854369215328663,0.002086436164636357,-0.007064579174076574,-0.021853758752898203,0.01323306431298673,-0.024565613077662658,-0.004530174742180261,0.012389972091573598,0.01356440640309273,-0.043440892601742324,0.01960199581549441,0.0018010820727245025,0.013407738620905392,-0.014216628587273988,0.049549966920869465,0.00992876739898349,-0.000728056013534456,-0.028506531032879652,0.0018574702624263861,0.00848580056637735,-0.014624709297556916,0.006680404860076303,0.0005542099352236554,0.002896863936627747,0.00048591981070625345,-0.003222926570073753,-0.00033272558956051745
