player_id,player_name,team_name,season_id,season_name,primary_position,secondary_position,player_season_minutes,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster
51582,Jaziel Ismael Martínez Huerta,Atlas,281,2023/2024,Left Centre Midfielder,Left Defensive Midfielder,628.31665,3.702656925658499,1.2086837273582265,3.487194506898236,-0.3555967979655343,-0.06355458746704386,-1.6155044059128298,-0.8255645088750976,0
34347,Ángel Jeremy Márquez Castañeda,Atlas,281,2023/2024,Left Defensive Midfielder,Left Centre Midfielder,2014.0498,3.312397959170312,-3.9636747639061833,1.3154409774102622,-1.4871165585677424,-1.564848008349082,0.4630190652245154,-1.214750150707061,0
26329,Marcel Alejandro Ruiz Suárez,Toluca,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,2909.7996,1.2829797280834154,0.24727295087005474,0.8675680966395083,-2.5937240436494484,1.9374600548837069,-0.9496628771460227,-3.4556809828372375,0
26297,Carlos Alberto Rodríguez Gómez,Cruz Azul,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,3337.016,5.820528597273018,4.569067600083563,-0.6294085597520289,-1.1555698618740802,-0.8914528850687765,-1.0163129798136739,-1.4207560636297218,0
26320,Pablo González Díaz,Puebla,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,2768.1165,-5.095662634709277,2.4268758880190258,-0.609128138044593,-0.33398223609978045,0.005496655403091184,0.8206132183181722,1.6654955110416818,1
32916,Diego Eduardo De Buen Juárez,Puebla,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,3594.6,-3.914170214147038,0.19728917870554008,-3.518012816240392,-0.1906710884091759,2.559486408267732,-0.9770445191056061,0.6353914198007156,2
28521,Fernando Navarro Morán,Puebla,281,2023/2024,Left Defensive Midfielder,Right Centre Midfielder,746.85,1.6067590591349372,-1.2988373584220916,1.0847315203731964,-1.1313533517228056,1.2234769491009623,1.5765570807201457,-0.6809201379286983,0
182089,Sebastián Pérez Bouquet Pérez,Juárez,281,2023/2024,Left Centre Midfielder,Centre Attacking Midfielder,620.1667,3.529691503453564,-2.2121094706369875,2.3283949000713267,-3.049381089796334,-1.5146994561247844,-0.0762139526382798,2.462381621709461,0
220794,Denzell Arturo García Bojorquez,Juárez,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,1754.3499,-0.5426973582088055,-1.286971103217071,0.7432091062513748,-0.37755575763456173,-3.0035320830264833,-0.6553607244496996,0.783755689531535,0
27948,Kevin Rafael Escamilla Moreno,Querétaro,281,2023/2024,Right Defensive Midfielder,Centre Defensive Midfielder,3033.8335,-4.7289772130885055,-1.8361671551572314,-1.7631806566305308,1.521370862027888,1.2268354998673705,1.8926499923887936,0.15029553760782738,2
24124,Omar Nicolás Govea García,Monterrey,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,1951.4167,0.4243179515471175,5.353507164311947,1.132664073542412,-1.387346045285523,-0.730665652556267,-0.7521384978471706,-0.22284624124914232,1
26386,Luis Francisco Romo Barrón,Monterrey,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,2693.0498,5.011330341400658,3.006507733490313,0.21213659199442678,0.728554306260477,0.1317462513261333,-0.3984588458406074,-4.467610497900289,0
32267,Arturo Alfonso González González,Monterrey,281,2023/2024,Left Centre Midfielder,Centre Attacking Midfielder,1158.6166,7.084704007133361,-4.497179335773447,1.3485881475938988,-0.6865102026191403,1.9259071612439487,-0.7554482253429675,-1.6536642761868054,0
28208,Jonathan Alexander González Mendoza,Monterrey,281,2023/2024,Right Defensive Midfielder,Centre Defensive Midfielder,742.68335,-6.036667364821275,2.7682377963698834,-1.7399663786146708,-3.3226250893716407,-0.0709662808024781,-0.8244179005731123,0.16646231731569638,2
5563,José Andrés Guardado Hernández,León,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,517.3,-0.5007371494640316,4.2338263601832615,-3.581658317921815,0.5157634609572856,-1.6147233618494161,-0.06326941004084845,0.8807593955171725,1
31462,José Iván Rodríguez Rebollar,León,281,2023/2024,Left Defensive Midfielder,Centre Defensive Midfielder,1866.5835,-3.4740665229626027,1.2370876008083724,0.2162403145670574,-1.2157966931334594,-0.30961931167428586,0.5402131995035786,-0.552526988587746,2
362325,Sebastián Santos Rosales,León,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,507.5,2.056131781157799,-5.055247884393636,3.198009052648444,0.1211572042713926,-2.2284740831473115,0.6745888588313477,-2.838013892861154,0
