player_id,player_name,team_name,season_name,primary_position,cluster,role,PC1,PC2,PC3,PC4,PC5,PC6
26268,Alexis Francisco Peña López,Cruz Azul,2021/2022,Right Centre Back,1,Aggressive Stopper,0.3237526141473836,-0.1426824427794226,-0.25820768745640604,0.6460672026621783,-0.28589850900037284,-0.3039475465247088
5561,Hugo Ayala Castro,Tigres UANL,2021/2022,Right Centre Back,1,Aggressive Stopper,0.153729293195026,0.8248436001366812,0.07930127996116838,-0.08078170229634764,0.35855174150536373,0.07122807641252903
16539,Diego Antonio Reyes Rosales,Tigres UANL,2021/2022,Right Centre Back,1,Aggressive Stopper,-0.04664373829200837,0.6128043844633254,-0.4472739576378094,-0.007345054597993291,0.17287706016988597,0.518013657989063
5564,Carlos Joel Salcedo Hernández,Tigres UANL,2021/2022,Left Centre Back,1,Aggressive Stopper,-0.44083516792396193,0.6245893703610068,-0.47230367459826456,0.26484337459940055,-0.05194718411663244,0.06367481648479222
32713,Juan José Sánchez Purata,Tigres UANL,2021/2022,Left Centre Back,1,Aggressive Stopper,0.13100598030033805,0.3631632705009571,0.39181022129011434,0.07332419813132135,0.6754938824439226,0.03847185710387152
43476,Victor Andrés Guzmán Olmedo,Tijuana,2021/2022,Right Centre Back,1,Aggressive Stopper,0.6805971624598444,0.33865572523115944,0.20272047664668236,0.32371760824711043,0.4128336741939149,-0.26072939558102454
26327,Julio César Domínguez Juárez,Cruz Azul,2021/2022,Left Centre Back,0,Ball-Playing Libero,-0.12721469623707576,-0.12593181684167323,0.038680668810950336,0.9253098865275938,-0.1633452016606747,0.18062971877253153
32579,Eduardo Santiago Tercero Méndez,Tijuana,2021/2022,Left Centre Back,1,Aggressive Stopper,0.8152411496709216,0.24539098268232468,0.44435491889417505,-0.21541976138992047,-0.2374325564443536,-0.017598463586704784
50551,Luis Gustavo Sánchez Saucedo,Monterrey,2021/2022,Left Centre Back,1,Aggressive Stopper,0.3511516421216321,-0.24272545890259775,-0.20495051483498702,0.6748907052783865,0.0017167322384670704,-0.22557540060889159
26368,César Jasib Montes Castro,Monterrey,2021/2022,Right Centre Back,1,Aggressive Stopper,-0.20727160924748111,0.16258519394969734,-0.7711821280125836,0.07831176030326417,-0.3546508107562524,-0.25031356675051186
5573,Héctor Alfredo Moreno Herrera,Monterrey,2021/2022,Left Centre Back,0,Ball-Playing Libero,-0.4794906884081057,-0.31082189966460605,-0.4165856481284835,0.5275595981689986,0.03594656030740072,-0.01902244859811698
43309,Alán Isidro Montes Castro,Monterrey,2021/2022,Right Centre Back,1,Aggressive Stopper,0.618043767323441,0.0026665623339236556,-0.5699648600839369,0.10305425805876707,0.34544523611863837,-0.007438736849206857
33126,Israel Reyes Romero,Puebla,2021/2022,Centre Back,1,Aggressive Stopper,0.1798152409156764,0.737019237464264,-0.279548114692857,0.20834754554630014,0.07061888832180557,-0.14828272347606017
43314,Daniel Ángel Cervantes Fraire,Querétaro,2021/2022,Left Centre Back,1,Aggressive Stopper,0.44985393919671884,0.12421277042685458,0.49431755541642636,0.010834443540202847,0.5123981541882654,0.09370524123233998
44982,Axel Said Grijalva Soto,Monterrey,2021/2022,Right Centre Back,0,Ball-Playing Libero,0.5333314354524579,-0.22587923811295244,0.45762607860076887,0.1886571574457732,-0.3053522471841137,-0.3234734166380945
35037,Miguel Ángel Tapias Dávila,Pachuca,2021/2022,Left Centre Back,1,Aggressive Stopper,0.6540085012826936,0.46213334755408086,-0.3506272146790982,0.296693899379121,-0.10090003479969925,-0.035139518073785035
28519,Miguel Ángel Herrera Equihua,Pachuca,2021/2022,Right Centre Back,1,Aggressive Stopper,0.7256773269950058,0.04239222053802115,-0.43182618230257186,0.09471567399015132,-0.43044025775944156,0.0051668678081591
131162,José Juan García Manríquez,Juárez,2021/2022,Centre Back,0,Ball-Playing Libero,0.2613436715147699,-0.261647431823831,-0.2887418400061646,0.03747289312027919,0.8107341279022781,-0.13911527769143806
26317,Adrián Mora Barraza,Juárez,2021/2022,Left Centre Back,1,Aggressive Stopper,0.7476017365155528,0.11526861380209238,0.3542546674480266,0.010379019841048802,-0.11965286537524321,0.13146699853844757
28534,Jesús Eduardo Zavala Castañeda,Mazatlán,2021/2022,Centre Back,0,Ball-Playing Libero,0.6933947293696174,-0.4589144892223873,-0.17276498519334085,-0.0994222679494508,0.3200821410499947,-0.05717016494676405
24074,Oswaldo Alanís Pantoja,Mazatlán,2021/2022,Left Centre Back,1,Aggressive Stopper,0.04387997094294665,0.07899230901345942,-0.39580828458390055,0.1515424372468606,-0.5554351704563644,0.0691732816178479
32164,Jordan Jesús Silva Díaz,América,2021/2022,Left Centre Back,1,Aggressive Stopper,0.38624135128806997,-0.045525836465170055,-0.8480249275424073,-0.00845304470342122,0.19987072014927204,0.03410102172175836
28535,Néstor Vicente Vidrio Serrano,Mazatlán,2021/2022,Right Centre Back,1,Aggressive Stopper,0.7231008827261213,0.2139459955224206,-0.21598260799009134,0.43812693218485,0.016166623726357347,0.0007642574549991323
111731,Jesús Gilberto Orozco Chiquete,Guadalajara,2021/2022,Left Centre Back,1,Aggressive Stopper,0.6438993776826747,0.5347270119267075,0.3405084614094686,-0.18908936536841328,-0.06831182391021659,0.07383304921795127
52244,Luis Alejandro Olivas Salcedo,Guadalajara,2021/2022,Left Centre Back,1,Aggressive Stopper,0.1874662452714412,0.5039820208329473,-0.26269043345187976,0.5867300609696895,0.31295663892538733,0.15549395506057911
26259,Hiram Ricardo Mier Alanis,Guadalajara,2021/2022,Right Centre Back,0,Ball-Playing Libero,0.29323787501816356,-0.2959066211625257,-0.39050887135075385,0.5079434753786859,-0.3326203500982761,0.2239940853688263
31315,Gilberto Sepúlveda López,Guadalajara,2021/2022,Right Centre Back,1,Aggressive Stopper,0.326437567289068,0.6696410729254655,-0.4626965723577257,0.2823435417598283,-0.019731110626272055,0.14848023645023864
28423,Jesús Alberto Angulo Uriarte,Tigres UANL,2021/2022,Left Centre Back,1,Aggressive Stopper,-0.17287737627909586,0.88669326077675,-0.04208914151948266,0.25322257093617206,-0.07150634384354723,0.24092859656960203
43308,Jesús Alberto Alcantar Rodríguez,Necaxa,2021/2022,Left Centre Back,1,Aggressive Stopper,-0.008183734736658795,0.5693807265892484,0.4124257869083131,-0.41229931091466054,0.22091427616559348,-0.03221944417461644
27952,Luis Fernando Quintana Vega,Necaxa,2021/2022,Right Centre Back,1,Aggressive Stopper,-0.08735609303281763,0.6450690392953569,-0.06738136518639724,0.49088207909138487,0.2701131342399846,0.0493266521524479
26268,Alexis Francisco Peña López,Necaxa,2021/2022,Right Centre Back,1,Aggressive Stopper,0.4895244118610668,0.4452800880479135,-0.2987838305696518,0.3099228318773106,-0.24416043697101178,-0.2865819269970784
26386,Luis Francisco Romo Barrón,Cruz Azul,2021/2022,Right Centre Back,2,Positional Blocker,-0.6518176273951259,0.15928511636323234,0.23823708431275006,0.14050822569179597,-0.41424628019063275,-0.2831935939969212
37074,Josué Emmanuel Reyes Santacruz,Cruz Azul,2021/2022,Right Centre Back,0,Ball-Playing Libero,0.5056961979446385,-0.39812260281579964,0.2611803299021182,-0.3931872397633999,0.05756555601685752,-0.26117249397573644
32916,Diego Eduardo De Buen Juárez,Puebla,2021/2022,Centre Back,1,Aggressive Stopper,0.33675763500028294,0.736542249773669,0.49384293897441145,-0.2455957508979253,0.11324058297398563,0.023639769978863894
28417,Daniel Aguilar Muñoz,Puebla,2021/2022,Left Centre Back,1,Aggressive Stopper,-0.2634293483285935,0.4929373005513364,0.29147290035303036,0.5719902169547117,-0.06316891672800082,-0.24914750817418707
10570,Antonio Briseño Vázquez,Guadalajara,2021/2022,Right Centre Back,1,Aggressive Stopper,0.26529359989873164,0.3251234285435027,-0.8072473770113164,-0.020768548562814862,0.2289462993661621,-0.11895692696115416
41777,Emilio Lara Contreras,América,2021/2022,Right Centre Back,0,Ball-Playing Libero,-0.06903398459927013,-0.14885180637533516,0.1183505911695094,0.3314301722975269,0.0349655617799496,0.8534224186688312
35861,Valber Roberto Huerta Jerez,Toluca,2021/2022,Left Centre Back,0,Ball-Playing Libero,0.08253581717826416,-0.1624299777859444,-0.45925541855061947,0.4784150562165541,0.4181997259049934,0.392331202663032
26256,Igor Lichnovsky Osorio,Tigres UANL,2021/2022,Left Centre Back,1,Aggressive Stopper,-0.042628521155962475,0.4430607127234774,-0.5687024376308651,0.3726832164912718,-0.306457085286058,-0.21165671737417482
28434,Sebastián Ignacio Vegas Orellana,Monterrey,2021/2022,Left Centre Back,1,Aggressive Stopper,0.008479473890843706,0.4204926277518699,0.20246217055108165,0.40244911772128944,-0.5967908408188267,0.0031758770860239767
36663,Leonardo Henriques Coelho,Atlético San Luis,2021/2022,Right Centre Back,1,Aggressive Stopper,0.9678294240740336,0.11236497139429093,-0.09062383182056184,-0.01288586972873998,-0.0707620046988794,0.11791900684646973
4418,Matheus Dória Macedo,Santos Laguna,2021/2022,Left Centre Back,1,Aggressive Stopper,0.73566974017845,-0.10326174487868454,-0.07902247467016205,0.2097984225044121,-0.28554157401271574,0.5428684721619519
31925,Ygor Nogueira de Paula,Mazatlán,2021/2022,Left Centre Back,1,Aggressive Stopper,0.6418063460219076,-0.0204602527410971,-0.38914861194374106,-0.2967956579444922,-0.1575912373580019,-0.27003857455659414
8477,Nicolás Omar Freire,Pumas UNAM,2021/2022,Left Centre Back,1,Aggressive Stopper,0.4440825639032752,0.33794915849612006,-0.6462064468134723,0.2960200001093479,0.13972804754539636,0.15755947167889792
26408,Víctor Emanuel Aguilera,Atlas,2021/2022,Left Centre Back,1,Aggressive Stopper,0.8304297475760359,-0.04457057521051796,0.15821352879287576,-0.01890516903858283,-0.039934690161719175,-0.012888990860322417
6715,Guido Hernán Pizarro,Tigres UANL,2021/2022,Centre Back,2,Positional Blocker,-0.6488656086647757,0.6711959190048264,0.06387996313877789,0.11728755468970366,0.06791216501096133,-0.18663426305209382
27795,Juan Pablo Segovia González,Puebla,2021/2022,Left Centre Back,1,Aggressive Stopper,0.47381578873014213,0.018178525552003992,-0.4138682462422677,0.3486735301863626,-0.5578773168964084,0.03713943469881274
6794,Gustavo Daniel Cabral Cáceres,Pachuca,2021/2022,Right Centre Back,1,Aggressive Stopper,0.2586464143228125,0.5509168126749916,-0.6832251054879989,-0.023786792011702352,0.08551070064576509,-0.07184795566865429
28525,Ramiro Gabriel González Hernández,León,2021/2022,Left Centre Back,0,Ball-Playing Libero,0.09539034438832036,-0.17368375380724332,-0.6133752172022385,0.015921044399143065,0.37532386395080064,-0.23126175238095817
24593,Marcos Mauro López Gutiérrez,Juárez,2021/2022,Centre Back,0,Ball-Playing Libero,0.15264383942654675,-0.580849508002185,-0.1767915539035589,0.12846676901771892,0.2397740897700906,0.321938525963205
26408,Víctor Emanuel Aguilera,América,2021/2022,Left Centre Back,1,Aggressive Stopper,0.15165192267990302,0.1358279900212237,-0.6608977455245653,0.47291242905416525,0.40578412058152685,-0.11147062101620887
29199,Miguel Ángel Barbieri,Toluca,2021/2022,Right Centre Back,1,Aggressive Stopper,0.6867931863328652,-0.11973998960460695,-0.2374827271447458,-0.3838512414277905,0.17768011041459023,0.23717810091119554
30806,Lisandro Ezequiel López,Tijuana,2021/2022,Right Centre Back,1,Aggressive Stopper,0.4801570024793801,0.529288115211749,-0.6375692450481402,-0.10213623808160552,-0.1648114496892317,0.10071867686966919
28425,Hugo Martín Nervo,Atlas,2021/2022,Centre Back,1,Aggressive Stopper,0.4914799643400455,-0.23649269122780076,-0.7371118521493355,0.2841717397390622,0.12385340282733426,-0.018504589518116586
26313,Fernando Nicolás Meza,Necaxa,2021/2022,Right Centre Back,1,Aggressive Stopper,0.34840922918370504,0.7288225412243695,-0.35379011501869095,0.290526873543514,0.14654083385125943,-0.20401281851956712
27967,Unai Bilbao Arteta,Atlético San Luis,2021/2022,Left Centre Back,1,Aggressive Stopper,0.33506818549621126,-0.17438438588162591,-0.6123433881136547,0.04190058420569502,0.1103630118218618,0.3459347832448473
23722,Pol García Tena,Juárez,2021/2022,Left Centre Back,1,Aggressive Stopper,0.3131876911412471,-0.18275191957093734,-0.6994546108362325,0.25844209979540955,0.0011575249989594077,-0.37081576559392226
6869,Alejandro Arribas Garrido,Juárez,2021/2022,Left Centre Back,1,Aggressive Stopper,0.5328969761267737,0.6140294695908993,-0.20552795857082434,0.27926571737106093,0.2136568674591265,-0.0021268383470950994
8818,Jorge Meré Pérez,América,2021/2022,Left Centre Back,1,Aggressive Stopper,0.2745690003205152,0.5305077135277169,-0.3217141381104444,0.5711749980391698,-0.16788014131961407,0.08177281695323414
26272,Ventura Alvarado Aispuro,Juárez,2022/2023,Right Centre Back,1,Aggressive Stopper,0.4211178678089826,-0.014511247388383101,-0.43860323488301595,0.29654749392471624,0.3120000856858517,-0.2697840565451165
34301,Luis Fernando León Bermeo,Atlético San Luis,2022/2023,Right Centre Back,0,Ball-Playing Libero,0.6061571897917635,-0.5888824498350239,-0.13948250112364277,0.37919074702615485,-0.09410631384224415,0.1281422230098783
30111,Felix Eduardo Torres Caicedo,Santos Laguna,2022/2023,Right Centre Back,1,Aggressive Stopper,0.7005911592622084,0.16999240842007438,-0.5417251371469053,-0.2931515384168042,-0.22327381883198646,0.14765504175334185
74258,Julien  Celestine,León,2022/2023,Centre Back,0,Ball-Playing Libero,-0.10260922301432412,-0.5322539707947513,-0.19825113537175498,0.14509100034833283,0.19514418664646047,0.24734156589215164
5738,Anderson Santamaría Bardales,Atlas,2022/2023,Right Centre Back,1,Aggressive Stopper,-0.27930721134306563,0.6710552851470852,0.32528024783504705,0.07101721292769764,-0.11111445142900096,0.15395068158652514
28669,Luis Alfonso Abram Ugarelli,Cruz Azul,2022/2023,Left Centre Back,0,Ball-Playing Libero,0.2055040781552553,-0.6693842927153613,0.14218724738866745,0.41250884950513556,-0.4614756556785181,0.19964446924323806
28617,Andrés Felipe Mosquera Guardia,Toluca,2022/2023,Right Centre Back,2,Positional Blocker,-0.7981655641794508,-0.1679419732364078,-0.05194699238710161,0.30466424391072994,0.017063134126653636,-0.2859201295583956
5680,Oscar Fabián Murillo Murillo,Pachuca,2022/2023,Left Centre Back,1,Aggressive Stopper,0.4441903686162199,-0.04577159318786106,-0.6295102942889303,-0.5128567424350315,-0.11194575326098757,-0.050166427680137377
27354,Kevin Alexander Balanta Lucumí,Querétaro,2022/2023,Right Centre Back,1,Aggressive Stopper,0.7259356757957027,0.17116062460852524,0.05192022160275925,-0.08226324556959422,-0.2524737673900215,0.4101545302555557
28520,William José Tesillo Gutiérrez,León,2022/2023,Left Centre Back,1,Aggressive Stopper,0.11107697231346121,0.5348870754211504,-0.4255878803738092,0.2033608838827535,-0.34669359790211707,-0.18618224928955693
29597,Jaine Stiven Barreiro Solis,León,2022/2023,Right Centre Back,1,Aggressive Stopper,0.06345749788426273,0.8158887371057273,-0.12899092049722444,-0.05333127678055917,-0.34101131178406086,-0.009581805143629994
37625,Enzo Gabriel Martínez Suárez,Querétaro,2022/2023,Left Centre Back,1,Aggressive Stopper,0.3764716891275379,0.19803250265225347,0.6455383424965137,-0.4101668706370523,-0.02860443382893473,0.0802177714591046
17054,Emiliano Daniel Velázquez Maldonado,Juárez,2022/2023,Right Centre Back,1,Aggressive Stopper,0.48846809633463895,0.35298894376249784,0.2476740923456929,-0.16849978235441146,0.14786408248375435,0.2595622043173019
36296,Fabricio Orosmán Formiliano Duarte,Necaxa,2022/2023,Left Centre Back,0,Ball-Playing Libero,0.20222578861142584,-0.312158281762319,-0.7295022839398642,-0.023200537158255152,0.2633344521321967,-0.1175343280705362
35690,Sebastián Enzo Cáceres Ramos,América,2022/2023,Left Centre Back,2,Positional Blocker,-0.6291892103658321,0.24091655864492403,-0.19276908596142597,-0.20216509574754138,-0.26438757223012554,0.16495487872723674
43553,Emanuel Gularte Méndez,Puebla,2022/2023,Right Centre Back,0,Ball-Playing Libero,0.2035635234296446,-0.2546485670262212,0.12574595277685785,-0.6590995644133977,0.004184439302104757,-0.06057675590084075
37625,Enzo Gabriel Martínez Suárez,Pachuca,2022/2023,Left Centre Back,2,Positional Blocker,-0.27572768969227884,0.37642194436697746,-0.4360382351463131,-0.4439314379719491,-0.324171776015697,-0.06719298514834651
28289,Gastón Alexis Silva Perdomo,Puebla,2022/2023,Left Centre Back,1,Aggressive Stopper,-0.09930620670641693,0.4466898919045385,0.4748359273209267,0.5154234144232905,-0.19727496274601455,-0.11138605319833561
26407,Bruno Amílcar Valdez Rojas,América,2022/2023,Right Centre Back,1,Aggressive Stopper,0.11379209259316993,0.3834516296174277,-0.7298877738080576,0.04867702680157964,-0.15971691478997935,0.24563591324814285
28159,Juan Marcelo Escobar Chena,Cruz Azul,2022/2023,Right Centre Back,2,Positional Blocker,-0.4589717134549516,0.000953650999181855,-0.4962744118866121,-0.28748680440077223,-0.07403759940146493,-0.34137268921745667
273518,Enrique de Jesús Cedillo Ortíz,Mazatlán,2022/2023,Right Centre Back,1,Aggressive Stopper,-0.17045138244240543,0.8035351914420336,-0.09496533059005355,-0.4754130003872547,0.23556233574141774,-0.13132689103883516
28535,Néstor Vicente Vidrio Serrano,Mazatlán,2022/2023,Right Centre Back,1,Aggressive Stopper,0.31556431282515157,0.4220886701555073,-0.6420871393382808,0.17049198339283714,0.19372507952317056,0.16319506094723146
76239,Jesús Fernando Piñuelas Sandoval,Atlético San Luis,2022/2023,Right Centre Back,0,Ball-Playing Libero,0.4773206611913377,-0.6298685205567858,0.3677270698452605,0.061483610261101856,-0.107801302156654,0.09363596032292552
131162,José Juan García Manríquez,Atlético San Luis,2022/2023,Right Centre Back,0,Ball-Playing Libero,0.4934943009994878,-0.6770315350146848,-0.02014156813316983,-0.1265842143016903,0.326561160228234,-0.18004340136862546
274863,Rodrigo Armando González Cárdenas,Atlético San Luis,2022/2023,Left Centre Back,0,Ball-Playing Libero,0.6642710060237103,-0.49568725143360115,0.2211813809770204,0.26131080258007516,0.09808599164188171,0.24305819340589802
26376,Ronaldo De Jesús Prieto Ramírez,Santos Laguna,2022/2023,Left Centre Back,1,Aggressive Stopper,0.7326293497474061,0.23831709476020693,-0.3148569371347164,-0.2363027593511577,0.20204669472131837,0.28216077658072986
46156,José Ricardo Galindo Gutiérrez,Pumas UNAM,2022/2023,Right Centre Back,1,Aggressive Stopper,0.11272517623474756,0.6217118295644101,0.5636799122741801,-0.14222746504259562,0.4596377703514304,0.05512095617454656
276096,Jonathan Alejandro Sánchez Hernández,Pumas UNAM,2022/2023,Right Centre Back,0,Ball-Playing Libero,0.5174082891956698,-0.640771839575084,0.4446690137001478,0.2252780446084135,-0.23943279868949466,0.03382753010150328
34361,Óscar Haret Ortega Gatica,Toluca,2022/2023,Right Centre Back,0,Ball-Playing Libero,-0.01662811339148535,-0.23597967273177803,-0.027458300140511666,0.026433346602103874,0.5557784643395568,-0.18045750023381163
28557,Jorge Emmanuel Torres Nilo,Toluca,2022/2023,Left Centre Back,2,Positional Blocker,-0.5066614852380602,0.4871473278467632,0.4469690685959764,0.08678979929022008,0.27274946792930654,-0.3634476762885748
16539,Diego Antonio Reyes Rosales,Tigres UANL,2022/2023,Left Centre Back,1,Aggressive Stopper,-0.30828606936296904,0.5640631442185677,-0.6447804859769041,-0.07689338806622772,0.11342067858239863,0.16292879387527673
31434,Carlos Alejandro Robles Jiménez,Atlas,2022/2023,Right Centre Back,0,Ball-Playing Libero,0.23362724385774322,-0.20715321897038588,0.48808298506738423,0.18514347620479768,0.00806474791763458,0.13412532372198266
75131,Gaddi Axel Aguirre Ledesma,Atlas,2022/2023,Left Centre Back,1,Aggressive Stopper,0.23875228902054169,0.5821474606780136,-0.3821246411909385,-0.30967326627032377,-0.08241471889922711,-0.5644903817018009
30024,Jesús Alejandro Gómez Molina,Atlas,2022/2023,Left Centre Back,2,Positional Blocker,-0.30156524672879714,0.5552596389437608,0.038977917316163825,-0.307453498727866,-0.4006215240090516,-0.2583711420754867
5561,Hugo Ayala Castro,Tigres UANL,2022/2023,Right Centre Back,0,Ball-Playing Libero,0.1494135843227657,0.01900038884216176,0.5138740019033996,0.25010580888483225,0.0397472754918909,0.4130706012556531
