,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75
player_season_dribble_ratio,-0.03640875031462839,0.07982695998536056,0.019580156983657646,-0.035217524586254385,-0.07753463599402231,-0.0027134207493652134,-0.06314925242063725,-0.07951229723706256,-0.07988891600385582,-0.021608501347299316,-0.03166004213971972,0.34024502709909726,-0.09003975134339742,0.6133090962228295,0.14162455808877022,0.2446436164775151,0.007807451940842466,0.0017052230615592912,0.25623429832687117,-0.09271577160922369,0.02102066710846849,-0.038198721175909056,0.09055243986637715,0.0824228245290719,-0.14875665431856713,-0.07698542105098405,-0.02574613074944543,-0.11470126198025742,0.03301587092443334,0.11608734016291496,0.06905487423419054,-0.010553112789520362,0.10648732296594757,-0.04190026988006823,0.07293343128751334,0.026976426008072818,-0.024567693003743937,0.019061373121802595,0.05165737030861538,0.059935718297643936,0.02037740886157971,-0.021455199094250428,0.06760780881589229,-0.056183196719910566,0.00855184656362809,-0.016219545933376836,-0.07619182235279176,-0.03287053888846665,0.0485518587855609,0.07258042031293774,-0.009751404340219698,-0.04317920916222773,-0.2651531416878899,0.20335116565793282,-0.08233994078525393,-0.043332367386304235,-0.1320647909393904,0.06376034742184566,-0.02503052095008225,0.01468211802945777,-0.1335218244571498,-0.11857394487989056,-0.03579507096076617,0.02710015931908062,-0.0373251811069609,0.05744578462143725,0.006010668463228288,0.0059661360480283525,0.015604910106286389,-0.016090846491766286,-0.014275129693309865,-0.008341411605419291,-0.008047976705309993,-0.008648724237349609,0.0030847315449184926
player_season_failed_dribbles_90,0.170520474711767,-0.07202394275512075,0.06472865185046105,-0.02973629767150596,-0.047550587048038426,0.1848875857370972,0.18898215571355542,0.02595351447081205,-0.03348214203967724,0.04768283044727096,-0.02313806559112081,-0.09870498403367611,-0.12626981026588663,-0.18065249327900584,-0.046016444106871085,-0.06377091466867435,-0.15819421055651794,-0.014880715975434056,-0.15127467563270128,0.09466967170429683,0.06594424986588118,-0.022788424187075107,0.09425605479188137,-0.10088326631795975,-0.0219515394058082,0.06316646007357374,0.036027811903591306,0.09050086615213285,0.0038290217377569824,0.07236150461429865,0.11436347289237385,-0.10617006907257717,0.03675309912000402,0.03095983196775587,-0.17620257420387186,-0.015156583996389042,0.10820928801733129,0.0698378764212373,0.15447114204021029,0.12440197308589404,0.016457507236649446,-0.027688713632474365,-0.07619306578672821,0.13898939262135115,-0.051862796796803,0.016923114661281394,-0.060280547113784444,0.021210511814409565,0.09149081997775071,-0.004722463102260748,0.013296862904140588,-0.04659000729274325,0.02043606110156348,0.4254976197455703,-0.27574617108360266,-0.1932259896882334,-0.07590304428010272,0.03070214265129266,0.10564744941867828,0.11024819711320664,-0.3227863969506764,-0.2751613746828836,-0.14706150696124787,0.12401521345977118,-0.02720194615967532,0.09230420751147,-0.062272655449541525,0.0687585342467726,0.0012315315767680718,0.017216103692216947,-0.031919556601172266,-0.002573054444802547,-0.010158405160114646,-0.015180575024362875,0.006632082632678879
player_season_turnovers_90,0.1891958503200234,-0.09813032716902975,0.0953887458109071,-0.035738052066575834,-0.07060653906960149,0.12463828996308045,0.08972538823809807,0.013516292810237628,-0.04285339185120483,0.04853813570357707,0.039897049832967886,-0.07709780735300374,-0.10683713611356566,-0.07793909652487968,-0.0016436372560084678,0.01878578677325521,-0.08934187430107107,-0.01930389994930659,-0.05300449230218881,0.05990858901603949,0.05528036124972133,-0.10120403630767802,0.12505038469324387,-0.15045410489018352,0.03169971493813956,-0.035739660722225564,0.061587030902834905,0.05425712144080899,-0.026955700195645083,0.0865593533886603,0.03251605042253929,-0.14144873630788957,0.06554701430069376,0.013927826812991595,-0.054912425338059,0.03833218672166312,0.029179438118161254,0.02611469297294812,0.11333180211006907,0.12503360401286667,0.02161544270808782,-0.07312515102626015,0.006690141869777094,-0.004862283816580368,0.07232956542434141,0.10514435698451279,0.006778070586127664,0.002684417645222731,0.04051917733956608,0.05934382153621494,-0.1923078457687838,0.05633261288883673,-0.3779709995684625,-0.10483910711023951,0.18369577711597404,0.21681854211280396,-0.1919457400022125,0.16764594365341004,-0.151936074068244,-0.052373940095732735,0.14545812768654595,0.04079202632912448,0.1367919017820278,0.022440706043979852,0.007314788956053947,0.002945350868648708,0.4529410976322302,-0.22857668786744906,-0.04225440489309657,0.2096864780452419,0.05847376716563235,-0.019218402291204195,-0.00575318828119168,-0.01520069089448256,-0.004864792524951922
player_season_dispossessions_90,0.1795925773933058,-0.05837340983061494,0.09697382496373988,-0.0430383849113684,-0.06437252810929879,0.2010880113995591,0.08771805983849734,-0.01443554726952351,0.0007234797703919373,0.007621819998489422,-0.014095499232177322,0.06485563565297645,-0.010607211703916736,0.009675047125693344,-0.025699705593605723,0.008725851411529373,-0.0052878555358664425,0.0346514947140254,-0.012183857052805844,-0.07192389740638871,0.017770669854028448,-0.09696136841819059,-0.0039587570446319165,0.028324730331400025,-0.034690614658122024,-0.07765631664400449,-0.02136096662685677,-0.02532638180502224,-0.14361617632030843,-0.15683731097152823,0.23347076444628181,0.10736676492102928,-0.241442231610269,-0.12825680739502215,0.015576676036619455,0.26605469987115926,-0.05776772544011459,-0.23522883728054783,-0.2316412259457603,-0.2822346696671105,-0.041752878104123994,0.06079850516359596,0.35937884468612785,-0.17522109658354523,-0.16745305126756083,0.010176682021801612,-0.1549009674951047,-0.056932402958486145,-0.12107907428142059,-0.03984049531983311,0.025591527029217763,0.03018986338732458,0.19884747527460517,-0.01009867475953332,-0.03192068279086693,-0.17651745742580832,-0.024308184833500675,0.007220171663254627,0.040766887149210146,0.002046109182425336,-0.07034688172672517,-0.07651191647956868,0.04698597084641891,0.09773335341054018,0.001087384056024182,-0.016709808503659673,0.21227691534271878,-0.12119910117164524,-0.027453536375174798,0.15485810428160002,0.01927327379143913,-0.00201207492404451,0.009101442729109975,-0.01705890829859419,-0.008117909060187806
player_season_obv_dribble_carry_90,0.09818872022647274,0.14862512949594547,0.08730627692159225,0.006101343854630322,0.07923012366223105,0.25121926900777636,0.11905022444352376,-0.13136755447185908,-0.08420404296739113,-0.0717964303877749,0.04852693114534189,-0.0012131109006631897,-0.06042181642146184,0.012409463541417663,-0.08091561539494693,-0.02208246084961707,0.05863978597767999,-0.013758552111013969,0.08870916786590621,-0.015415294924281009,-0.0010182847932114908,0.2595714147706909,-0.12441389645611237,0.11053305283400197,0.016413525458152306,0.15024012467562053,-0.09506094467130566,0.008781232606475564,-0.16280852563193823,0.14113714207567812,-0.21897282253712969,0.3240023564183504,-0.0034352927272408573,-0.05795069258195137,-0.1199879825082883,0.01154374392970231,0.37829589432463556,-0.06027735429246077,-0.05457125007420542,-0.0215491081313752,0.22395280846749493,0.11529439999811297,-0.0830118777524847,-0.07290607940903798,-0.09555766304269331,-2.5492193786932904e-05,0.25245243351086566,-0.08513683281412521,-0.07568362319850441,0.09842258287081443,0.026910068771489652,-0.01614969459771282,-0.17700785914466804,0.06607153743301164,-0.0746909861546784,-0.0681599841505945,-0.0293518577665888,-0.17487625332251513,0.02271871400948532,0.17935577964604582,0.11485825425068548,0.07440138997403202,0.10125102160953427,-0.07819708516562654,0.031012248965616246,-0.0006484924839633907,0.08394749790721755,0.016812911618256408,-0.040083624445078014,0.02613831795546507,-0.014045596281612435,0.0006228835125084431,-0.001996708592913593,0.002046345682096218,-0.007107254509812241
player_season_positive_outcome_score,0.1761858369344752,0.14207865217230828,-0.054397184586568406,0.027236139475382885,-0.010821390603070741,-0.04836043267060488,-0.055640703980794605,0.06683918149806942,-0.06634747368468241,-0.059333048810540544,0.027739948176694104,-0.049304334312394005,0.09769332244195023,0.07092465971810084,0.04053369839107667,0.0031723213320610233,-0.04319217422960164,0.07033651591257203,-0.049735729952879185,-0.061062534213321834,0.022131439199677368,0.12074715006015277,-0.21910180784656227,0.02298401939610418,0.011320938214481947,0.013656351124832225,0.07960642312116445,0.11998464011655455,0.1387383474691408,-0.01554397188576255,0.036701067637918805,-0.08629845464150805,-0.027483930366059957,-0.06795442479727548,0.0402331311632191,0.005582713692823704,0.09676314647853136,-0.08647478156848237,-0.017792184152113193,0.14286221702217117,0.0690884018593432,-0.0450070045592364,0.15705182460570943,0.4288355841033147,-0.2508371266485888,-0.11867622915922561,-0.22964842382654627,-0.08231218726059318,0.09047411920119632,-0.011789977003319475,0.18678857442013444,0.029564416350831076,-0.06563880687978779,-0.03198863607938207,-0.010168294875885414,-0.16641973039202315,0.07258038268977518,0.195371678522354,-0.09098364734261302,-0.013374521061784505,0.21503879726588132,-0.015804518762085287,-0.2058688016524747,-0.38104516702248703,0.02704761063489157,0.019208699262550435,0.11084035837945086,0.004759439182454455,-0.07956577370420304,0.03557261899809504,-0.028928680993366738,-0.012998304010002654,0.0038920270969390186,-0.0013682053436237795,-0.008297676387436795
player_season_positive_outcome_90,0.1754068965130102,0.16186061221259512,-0.006755576073145546,0.02335263019750658,0.013788175068464536,-0.0371991591534411,-0.075345613267647,0.03401508775166194,-0.04152369614651699,-0.02924124620802502,0.034500326829294145,-0.10282875765330574,0.03521656289118101,0.09966481821603117,0.07663788978586125,-0.063893796484629,0.019524633917787512,0.10086725265841176,-0.05896971580609753,0.038514545729434344,0.07860057834797247,0.008339677859081178,-0.1392322102834715,0.05619794632996185,-0.045085712073794984,-0.022368841126587335,0.033405062132700995,0.12404285039971538,0.03990936555576763,-0.01151348783647186,0.02546426328041057,0.04226973445630024,0.025765548675427873,-0.0603012676778909,0.10571530956294797,-0.07122527682798035,0.04107423198851333,-0.1661493358866183,0.04468613338461029,0.05086836088646163,0.15210136289956586,-0.04232950507848468,0.12087383448157415,0.36084366894982695,-0.0003301274025145906,0.06547416591939506,-0.15559582820594417,0.03713266269946522,0.10495515471003669,0.12796960633768287,-0.11133605023061373,0.043969313079427946,-0.023683682657794317,-0.127652523174414,-0.0062940842736255165,0.0576926127515469,-0.041183473271035935,-0.273557705732064,0.003188356221427869,-0.05130019441881527,-0.19114839372639553,0.0835290426162552,0.3814759554566705,0.45320930031242557,0.04987030079024113,-0.03767988436801159,-0.15658240453155664,-0.05197750569335756,0.08404828924945978,-0.023408716064102608,0.05021590785699248,0.007799383069151844,-0.0030715629723801346,0.007373475269717114,0.008514309644824535
player_season_key_passes_90,0.20714465193833737,0.07224732760820582,-0.06317616300055481,0.04804136363845439,-0.04351934855537794,-0.07062651948866173,0.0026076938275242144,0.033813600641784805,-0.010786496946186556,0.04061974810313174,-0.04813300984367592,-0.09656871179487655,0.037993187944710904,0.11069505520244625,0.14428186623285133,0.03831458549260676,0.035104392622222626,-0.005514696207364979,-0.030426861974270126,0.10497226195000378,0.06537200728116792,0.1417229062756422,-0.11742932615231792,0.06875695692670103,0.12475004275462175,-0.06550165517514792,-0.0531239067182709,0.059003413404124135,-0.05196070942385045,-0.008500939157964668,0.028434604286423214,-0.21450221588307644,-0.0003499857765280612,0.01245088708107276,0.05817190247439745,-0.04296460756263486,-0.017260252112933375,-0.03883742540886126,-0.09258292887055007,-0.11525949206465805,-0.05353297055893312,0.01479211640707076,-0.133986698041256,-0.043442987886891535,0.003658926774906447,0.04794710827328939,0.16258148375596332,0.012124966340051585,-0.15905024795902997,-0.044403836588648604,-0.07342025085811843,-0.024628496144368295,0.002335482618846252,0.08140732262383028,0.03741583051552063,-0.05914890603428173,-0.022295927278822736,0.09155028736100915,0.0680102645941179,0.09205154782427885,0.008951792724696317,-0.017214290527452422,-0.043650396816806665,-0.00027818649910478846,-0.15701678528773388,0.06546020325636429,-0.02830678883040559,0.025778273026385537,0.00892122112209568,-0.026181433595225567,0.7518974575754115,0.055736664297871386,0.03894476847884179,-0.027119643528488724,-0.06721595791284161
player_season_op_key_passes_90,0.19702304498967568,0.07152791428931922,0.010826908326919907,0.015139649947649105,-0.0018029969297427735,-0.011417566816293776,-0.04303344195810254,-0.09726447836114262,0.058835947097728325,0.07764197293667122,-0.0005959645297505561,-0.08320871533986013,0.010681534294250335,0.07264970290454596,0.07912782272124638,0.08647716673270019,0.06201345893045858,-0.09017317716129555,-0.019370087592329756,0.15234863084081077,-0.00231087657296521,0.16601357416151113,-0.08056079603340481,0.06339306283071898,0.1631796864897421,0.028716356845591443,-0.2272043350739712,0.0898636139395733,-0.15452766131933282,-0.05180968506893008,0.05070840863192458,-0.34019230357051033,0.005405773012849958,-0.10213052555438087,0.15947594821464137,-0.08979683862379424,-0.05570537574150473,-0.03309044367601269,-0.14934705282211408,-0.15316878517279875,-0.0692286290142352,0.02958649448146438,-0.08895675916949178,0.06850093296794836,0.07118491818698748,-0.022602659571054923,0.11476100297817421,0.08878896493377146,-0.13790849928478677,0.1290532301508595,-0.1832288603025476,-0.0434914964196317,0.012880235366956788,0.14031851139454768,-0.08095773607934198,0.014971746892641016,-0.03986117515426838,0.008598892307107489,-0.012549336034128972,-0.03369464340544949,0.051107320608381406,0.10165288703011031,-0.1825114426091902,0.043124654457033354,-0.1018268746710789,-0.13302792644491115,0.013733704738827485,-0.16859710762044314,0.10888828299645906,-0.01488553152937973,-0.49202729277881035,-0.042276792005694036,-0.0301128490439435,0.011505417253211248,0.04165370501851247
player_season_shots_key_passes_90,0.21739482177041455,0.008896853796648426,-0.0110332764275193,0.06676484373270378,-0.023296448603892336,-0.004311230748644546,-0.019948620085629656,-0.024090476473993212,-0.11690113841311627,0.03774540949774132,0.03366675912736591,-0.023234294261309935,0.01302952149884111,0.08582621372167391,0.06915742617054882,-0.09188186056240548,0.042064078202448126,-0.09998824278086463,0.03798852532135395,0.1366036363464876,0.13795938084993906,-0.01444427704346482,-0.09435317305125977,0.03843023142280186,0.01765232018412064,0.0165521229737634,-0.06485846791275182,0.020961008169763342,-0.002877934444456387,0.1406159121522021,-0.08421624043183978,-0.019746964688685094,0.05592682076367285,0.03015893077827365,-0.07863431501674807,-0.029107429621686415,-0.1495401198274772,-0.04622806785611493,-0.14228405067228064,-0.14399611753905678,-0.14357842732625004,-0.1363363843861675,-0.1268692912937972,-0.0695305256143367,0.07674564337352086,0.0912930086176788,-0.10203645513005702,-0.023940607631301097,0.016046326640657436,0.012347150851431371,-0.09303809859891725,0.1072315061328675,0.06448992506390591,-0.05103071420207869,-0.04456531433435197,0.05256759013938037,-0.005325107496557319,5.3800221795505254e-05,0.07965687202699862,-0.14633960439366633,-0.056104005738866106,-0.08697770030438094,0.1751190835663951,-0.14036677608457743,0.3129496306505699,0.22992674377617478,0.0968960557309248,0.48177810871116994,-0.3400054094437087,0.05687819696786893,-0.13995226851480122,-0.022416296736073843,0.02320526490553708,-0.017082530878182775,0.011503953425718775
player_season_np_xg_90,0.13943632231927208,-0.13278608727693259,0.05516787799090001,-0.014639041669330109,0.18436538400818375,-0.09970484268626947,-0.03611246694385939,-0.1276539449720973,-0.17019545596408533,0.016847796489017988,-0.03517571841751318,0.147547764398227,-0.10664944733292617,-0.07303981910797186,-0.015752480571528994,-0.15266586603894003,0.08632909546353174,-0.008709477501434311,0.18797865979403405,0.1470727955717896,0.08761422454436739,0.00010514401346775441,-0.04134616176738032,-0.003802200007853515,-0.0018560013240782394,0.10134862560745081,0.015853155654080596,0.10360727479414053,0.0839462666091945,0.12277753544679763,0.02585987383254361,0.10934405230590942,-0.015905219675949905,0.015939769806071424,-0.13806806236274663,-0.0028716319275999685,-0.2067548458231716,0.13489832543701594,-0.1741562310296895,-0.04737314898284717,-0.017671761407597034,-0.1679662385808337,-0.11699255385930625,-0.06183927033137393,-0.07024196336468505,-0.01885094675126739,-0.1455591408746293,-0.03148175090777733,0.18897726296840964,0.07690158963011316,-0.04535131297302718,-0.03395027735917412,-0.045147454232073725,-0.024811108638485666,-0.18725308272508107,-0.06013279336974939,0.013728377873005473,-0.0566674107792271,0.17038146470029356,-0.14996679935892443,0.022826365377129412,-0.012898213725973773,0.01562509364086226,-0.18719796933264546,0.13526725122839173,-0.2883118862567133,-0.05027192227516561,-0.3307133607864624,0.27707083481933836,-0.026144868674722717,0.1435918445660419,0.01921709132107227,0.01409918873196233,-0.00693689778972228,-0.006380084487617958
player_season_np_xg_per_shot,0.033776877896269535,-0.12780283662073552,0.03043724666728856,-0.04998898133113617,0.29824481977783546,-0.1996586817343683,0.0387672081743365,-0.13232393380671345,-0.10803078723788763,0.000686251287090228,-0.15029799656427548,0.0937511747801405,-0.09356208925692225,-0.10582098095742261,-0.025104998392469696,0.03234458614868213,0.07380304150460629,0.10619059472788878,0.2331762825884462,0.05129104087763848,-0.06647859672608562,0.19007835547068241,-0.024872245537865337,0.09905867848613278,0.05791852790610987,-0.03297612361912304,0.17710441870659288,0.11938698255145655,0.10003366476142567,-0.1726475585164102,0.3994505131850191,-0.09764067976742179,-0.15148133642421802,-0.04880430354699228,-0.057233424266368044,0.07028744042095629,0.02414259920177589,0.2557789613432209,0.03168084883444809,-0.027547583221231454,0.16739418142962034,0.036486581297943285,-0.0863675909311977,-0.0004497896757597389,-0.1365317050790922,-0.016398683237766318,0.1407825334198729,-0.0035612571060591857,0.007263862716812605,0.08846343120418274,0.025454173942431598,-0.09471347534745278,-0.04517337563129642,-0.10470272534299115,0.07744469246964462,-0.038688995052676506,-0.0025175615083808944,0.040724467579775575,-0.10630648083206161,-0.0027810637451930326,-0.024208144945367285,0.05792411346403875,0.03958823049931998,0.18413290130788312,-0.0698945533091891,0.20455514709360198,0.05676756247370133,0.19205099330923747,-0.1504119533614649,0.009594824479708306,-0.07695977689344304,-0.008387922795698874,-0.008677483415172091,0.0018704055844150913,0.007079744751844323
player_season_npg_90,0.11062894390336787,-0.09352164033061226,0.028871397456175965,0.004846019958718487,0.3405523146757682,-0.04800244869826221,0.1775661918394406,-0.04548897399605238,-0.030183004784354737,-0.012314975427566849,0.19198073104309799,0.0562678638803081,0.09057767924358216,0.08473739004711311,-0.041099190059585795,-0.1613466081818863,-0.02211635048667609,-0.010588937437336538,0.02105843656038827,-0.01085150313911666,0.13714803217827987,-0.15675769837771794,-0.06486078755961665,-0.03315290085244661,-0.025224546389280476,0.06375717336135364,-0.10543667074325089,-0.04601502759847864,0.13688507189264976,0.06364427849977691,-0.11313697158059483,0.05203389773392525,0.17911780773657793,0.16557954149171566,-0.13952309436503327,0.002975677124545731,0.01676142466490492,-0.17791846675652476,-0.08780012159173961,-0.002288848024310272,-0.1803452801635546,-0.032439837646119365,0.0613249878209938,-0.053870617047742195,0.09820829738617703,-0.0318670601823027,-0.08539413329886625,-0.07847169190123954,0.05622480321887177,0.017801694561819327,-0.021588340092326633,0.025289579718159122,-0.04429614723987027,-0.08014024295940939,-0.04650338255980917,-0.17386132085835967,0.07740102966913182,0.1822352836425827,-0.11100679255030377,0.11080753085046287,0.07154775942318306,0.2982250652237936,-0.2127720905368021,0.3000996139349486,-0.3042029386028066,0.1258822477543251,-0.02493892895970768,0.020671031963436764,-0.04655574846008293,-0.04432912485947958,-0.025871215795313,-0.010509939535118584,-0.010823868331038246,0.0039707044703271716,-0.00011564583590473188
player_season_conversion_ratio,0.04046764541928823,-0.07914782261397177,-0.0008731571083626739,-0.01304465804180589,0.40805815780314436,-0.09472015023625781,0.2377273045115358,-0.024131416473151205,0.04402071751652663,-0.007911033561178931,0.17096950673480937,0.03041049923111217,0.0941560402931537,0.04124510340033833,-0.03984112497280655,-0.02567113148565983,-0.035262192603197615,0.01998670242015104,0.06016920004734205,-0.07285340214979921,-0.002312526229676799,0.029773321978714136,-0.051391627598570744,0.0685274192605951,0.022715352084503683,0.02402277759931023,0.03527359415071107,-0.15124090778899035,0.1209601211005367,-0.15654437869479865,0.11210931331043572,-0.2401921345104412,0.18719556630747164,0.13063994355446168,-0.03257134759494787,0.0058487207599309185,0.16221450435476137,-0.2524773441851469,0.08252335617653737,0.03302473168645646,-0.08674575595919079,0.23397796826849415,0.13386227404371687,0.0013218328576156159,0.08683126167404169,-0.04136626953566055,0.07050599111336318,0.12550598627598777,-0.15567471470088934,-0.008633747525824926,0.05262521756137944,0.032651395537391256,0.004578326414967859,0.051958928227264015,-0.0016253144205168185,0.1857811529888781,-0.14003914148843935,-0.11984323605041773,0.06382404991121189,-0.0729331009779747,-0.0930568064138304,-0.21705138626443063,0.12339464734279644,-0.23809591635567195,0.21072045420049673,-0.09896733684635003,-0.03611223599037334,-0.05527942718625541,0.04957298143661179,0.03922039308323172,0.024487984962271697,-0.004166885702058018,0.004490873884080898,-0.0016227592419612025,-0.0035358636482670236
player_season_touches_inside_box_90,0.13883765201516346,-0.15212278915500793,0.04797859229161638,-0.01091565119000988,0.10345744795670546,-0.10247342712519368,-0.18509875423095698,-0.09803729302067428,-0.13684900036611167,0.08703527594669495,-0.027344696797499516,0.12071080585385058,-0.0732288185267199,-0.04042166804524349,-0.013129668033376774,-0.14256996382741244,0.027210997044680968,0.012493098149658259,0.018142989524545253,0.0781879579180439,0.10007305950859523,-0.05252067749296745,-0.055675700138553635,-0.11798476144793668,-0.1227936129220427,0.02553740778962985,-0.014522146344331185,-0.10677664684035837,-0.05827102527974126,0.06058965773946845,-0.18688007294092207,0.01970385040367578,-0.11322372959648706,-0.10405156468696922,0.12909440260633234,0.0912213396174562,0.06739169368893586,0.06623795531486773,-0.21926435341280526,0.10923557010992349,-0.16079717358255755,0.057794797016986636,-0.0008994330063292096,0.1419258166739334,-0.08262323260325562,0.023636919789362894,0.023477505573129262,0.032336663898524874,0.021085022228491623,-0.2657252584367855,0.03561411077744569,0.026463233718455492,0.08406465715285336,0.31763098618259855,0.36318667020618667,0.1272181010358872,-0.0736747168580594,-0.2108093842677137,-0.3308423866506634,0.08207588145640862,-0.02964570597615096,-0.12104002325364545,0.04010798266205459,-0.035029210823551885,-0.1409944870889112,0.0439769476620562,-0.029164986067130486,0.0013701116222864483,0.023113403028110817,-0.02970445663467454,-0.021161501917722876,0.005609480541089118,-0.012489325128714368,-0.0023007710550295435,0.0015469295763044753
player_season_crosses_90,0.18154232786048405,0.006340374571487673,-0.12399246957284005,0.034683070949515706,-0.0640176574588145,-0.09120574934199562,-0.0005414197114971325,0.0719179758807711,0.0600448796128571,0.2743594990929108,0.024711340365646865,0.03614294433945741,-0.06062951345027365,-0.025913665512215238,0.023455590460942262,0.025097844928367804,0.014198562676148416,0.1097626320495036,0.03454674332271124,-0.09204095160448836,-0.025384790251720676,0.009048306025901093,0.024808254266900566,0.052632329685578405,-0.03939184665808035,0.009225075439605272,0.16011216360723546,-0.13442774778581426,0.006384427180223848,-0.04478920257695736,-0.11109836920050792,0.007202752553463629,-0.1355384012910605,-0.04846506143607479,-0.002311067818885501,0.13305262296801834,0.13978460994638858,0.09422055836126259,-0.013213603422637672,0.3096059929920346,-0.2213616274843531,-0.03623493621518545,-0.06297694189637934,-0.09618194723743823,0.014927979615380015,-0.040549321003833,-0.08834169856587196,-0.08625154907750378,-0.11665355734349626,0.6089723466854996,-0.01904928334588965,0.19532442478859535,0.1915212888622719,0.0006476406914857832,0.06991560033455337,0.03409712502693107,-0.0257529982335839,-0.01744332442422883,0.12112950195949594,0.13289998056153646,-0.04598228582035849,0.07657151445953063,-0.059634452492483794,-0.015038135748532994,0.007513440046968439,-0.061720230833319525,0.007796088958270981,-0.003439121122959434,-0.03723324068254366,-0.02586582170178299,0.013438704814379025,-0.010198203097290554,0.0036480575496723525,0.00440908592331507,0.010455455260821266
player_season_crossing_ratio,0.016849230040927466,0.03924084093330681,-0.04811190320846624,-0.09569595705393201,-0.1112720999322219,-0.0494805531997743,0.03253229719642163,-0.03582685719069397,0.19033560342424594,0.5042499025555037,0.029558762661345935,0.17177188837491228,-0.04870219411674842,0.013008562427495486,0.04372210024346742,-0.1493364250921292,-0.05974354792822791,-0.044167042025630834,0.1512685919507703,-0.07349041067728034,-0.06193074721617619,0.1602742154867699,-0.1528041021453358,-0.323925272328324,-0.19755073338556797,-0.2636959611594536,-0.13603192688437493,0.262566424170861,-0.15027701849416195,-0.12296789012209142,0.0174617941964635,0.07557986439531661,0.11288898905179012,0.2957311863163088,-0.130734015514343,-0.1362611045452777,0.011409894007609278,-0.02333606889264518,-0.036176398683773286,0.013031494003592041,0.11314582089828486,0.04180313697443791,0.014697723627752915,-0.003217985765363304,-0.04654234507076138,-0.06539603000301372,-0.049586960592062496,0.0638828321924554,-0.07687915511044349,-0.04121381662769437,0.049646834383810054,-0.04393343471846739,-0.010991060777066316,-0.016035817959474855,0.025422343844366355,-0.005309648882354426,0.06081911393323536,-0.00047342681977990964,-0.017576386923646912,-0.029334773657095914,0.047500438679838275,-0.03970484206940328,0.036499027844105886,0.0257244884547088,0.025244125891250885,0.0017028350575524973,0.000778638456881274,0.005427294837154283,-0.008810794101083302,0.010714408807671924,-0.012320150308673686,-0.0003823669170582855,-0.0027881492837175115,0.0045069984692648335,-0.002301712959434127
player_season_box_cross_ratio,0.03325331509853511,-0.026203473408836463,-0.07301387631440026,-0.006950667387117734,-0.11831100135319601,-0.01002892917129524,0.09293598286577683,-0.0002935171712892635,0.28519933618022086,0.453222964193959,0.19913948370374257,0.08768970743967286,-0.07199323092030713,-0.04271452929529879,-0.04059380659164272,-0.09282165836721178,0.008357245527325023,0.13140857128712755,0.11478669288166159,-0.17483197489524593,-0.08565115514126237,-0.1818291359106013,-0.10962641402538964,0.3419198031673377,0.11482527857408756,0.2717391817499884,0.1169014501819533,0.0780512578699828,0.16041088241141252,0.22378673089088422,-0.015383642408668213,-0.08331998778247006,-0.0985342132136919,-0.155892898290939,0.12131230666997131,0.04143936538759249,0.004028570194474251,-0.05650856428394352,0.09070365208238607,-0.14100114899248795,0.07602674092449224,-0.08073210044612045,-0.012434862619354697,0.001069896334028514,0.02942008166152093,0.08687637321828957,0.11695502361757543,-0.021634406430320257,0.13157830850604327,-0.22628556799197114,-0.02321459717494745,-0.037124661851514376,-0.038823988088481365,0.002969871908159602,-0.04280265374241708,-0.01588427437560703,-0.04255846724774372,-0.005627241117121012,-0.03217851468055899,-0.010206821447539725,-0.019861209038446466,0.030311962245432422,0.008330100748347294,-0.029258880174771823,-0.018780771342680802,0.03918551186193821,-0.00847664888523409,-0.0014683471316699094,0.016049230875373313,0.004473906337571096,-0.009822314096345985,0.009427516985752504,0.008829352979499272,0.0028310756602169945,-0.00028910550828616793
