player_id,player_name,team_name,season_id,season_name,primary_position,secondary_position,player_season_minutes,PC1,PC2,PC3,PC4,PC5,PC6,cluster
43477,Bryan Colula Alarcón,Mazatlán,108,2021/2022,Right Wing Back,Right Back,1958.8333,-3.410295165509614,3.047561533938572,-2.712085399968591,2.2119783186588675,1.788244790479067,1.5057035382802062,1
28160,Ricardo Chávez Soto,Atlético San Luis,108,2021/2022,Right Back,Right Wing Back,3178.183,-2.2883847185673174,5.351566329776769,0.25397063745134035,1.6934562761356164,0.7658992420404119,2.2539785450399576,1
27953,Andrés Iniestra Vázquez Mellado,Atlético San Luis,108,2021/2022,Right Defensive Midfielder,Right Centre Midfielder,1300.8668,-3.7266837002697457,-1.7672011057219694,-2.9807486222000374,-1.5565972719178773,1.454232881510091,-1.8336855471337496,2
28515,Emmanuel García Vaca,Atlético San Luis,108,2021/2022,Left Wing Back,Right Wing Back,824.89996,-2.997332979814337,3.3681056832398677,1.2857710791243235,1.5484798388712575,1.7573413409188705,-0.024471646308911094,1
28419,Diego Armando Barbosa Zaragoza,Atlas,108,2021/2022,Right Back,Right Wing Back,2927.8337,1.1623793389896313,3.2389900311208892,0.23676208904215035,2.9606611867399284,-1.1116231355605466,0.7387958476823928,0
26324,Aldo Paul Rocha González,Atlas,108,2021/2022,Centre Defensive Midfielder,Left Defensive Midfielder,4192.9004,-1.2894000782010469,-4.226725533281978,2.097767601295907,1.5041704960907964,1.1094762017404216,0.57085648470383,2
37359,Roberto Ismael Meraz Bernal,Mazatlán,108,2021/2022,Left Defensive Midfielder,Right Defensive Midfielder,2534.0002,-4.1893288572201985,-1.8909446932537344,-4.883590457011132,-1.2561967632084967,1.647908873536544,1.9855054477072493,2
43552,Jorge Antonio Padilla Leal,Mazatlán,108,2021/2022,Right Back,Right Centre Back,2313.0005,-5.195271203632402,3.142328196905199,-1.6993662121888498,2.317352462167789,1.1333531141350441,0.8410412658482201,1
34195,Alfonso Emilio Sánchez Castillo,Mazatlán,108,2021/2022,Right Centre Midfielder,Left Defensive Midfielder,1246.9502,-0.30931798082826706,-0.8085178949529434,-4.936456066338945,2.0691367102911915,-0.01940350941234666,-0.20932072064029722,3
92574,Salvador Rodríguez Morales,Mazatlán,108,2021/2022,Left Wing Back,Left Midfielder,656.44995,-2.9013235252305076,2.9472089338756278,-3.211063663038786,-1.9998706929704768,2.16404603884901,-2.7017366407621455,1
26278,Javier Alván Salas Salazar,Puebla,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,3178.0166,-3.129348356599413,-1.9549348363005463,-0.6153399821869878,-0.9503280465586246,2.147114499314294,-0.723204344788995,2
26330,Vladimir Eduardo Loroña Aguilar,Tijuana,108,2021/2022,Right Back,Left Back,2570.0332,-2.2599221987637383,2.829012424805613,-3.0799956564793987,1.4270678766292095,-1.3223538331926834,0.7573225492747199,1
30726,José Javier Abella Fanjul,Atlas,108,2021/2022,Right Wing Back,Right Back,1760.8667,-3.1547012242472423,4.451196614235364,1.8956272522873259,1.9509244449642047,2.5543840914655735,0.6970242471141537,1
28766,Luis Ricardo Reyes Moreno,Atlas,108,2021/2022,Left Wing Back,Left Back,4003.4673,1.557133065702226,6.982714100013865,2.4820431787106645,1.327764179624476,4.364528797112837,1.4759376088895162,0
